state,date,agegroup,death,hosp
MG,2022-10-01,6,0,0
MG,2022-10-01,7,0,0
MG,2022-10-01,8,0,0
MG,2022-10-01,9,0,0
MG,2022-11-01,1,0,0
MG,2022-11-01,2,0,0
MG,2022-11-01,3,0,0
MG,2022-11-01,4,0,0
MG,2022-11-01,5,0,0
MG,2022-11-01,6,0,0
MG,2022-11-01,7,0,0
MG,2022-11-01,8,0,0
MG,2022-11-01,9,0,0
MG,2022-12-01,1,0,0
MG,2022-12-01,2,0,0
MG,2022-12-01,3,0,0
MG,2022-12-01,4,0,0
MG,2022-12-01,5,0,0
MG,2022-12-01,6,0,0
MG,2022-12-01,7,0,0
MG,2022-12-01,8,0,0
MG,2022-12-01,9,0,0
MG,2023-01-01,1,0,0
MG,2023-01-01,2,0,0
MG,2023-01-01,3,0,0
MG,2023-01-01,4,0,0
MG,2023-01-01,5,0,0
MG,2023-01-01,6,0,0
MG,2023-01-01,7,0,0
MG,2023-01-01,8,0,0
MG,2023-01-01,9,0,0
MG,2023-02-01,1,0,0
MG,2023-02-01,2,0,0
MG,2023-02-01,3,0,0
MG,2023-02-01,4,0,0
MG,2023-02-01,5,0,0
MG,2023-02-01,6,0,0
MG,2023-02-01,7,0,0
MG,2023-02-01,8,0,0
MG,2023-02-01,9,0,0
MG,2023-03-01,1,0,0
MG,2023-03-01,2,0,0
MG,2023-03-01,3,0,0
MG,2023-03-01,4,0,0
MG,2023-03-01,5,0,0
MG,2023-03-01,6,0,0
MG,2023-03-01,7,0,0
MG,2023-03-01,8,0,0
MG,2023-03-01,9,0,0
MG,2023-04-01,1,0,0
MG,2023-04-01,2,0,0
MG,2023-04-01,3,0,0
MG,2023-04-01,4,0,0
MG,2023-04-01,5,0,0
MG,2023-04-01,6,0,0
MG,2023-04-01,7,0,1
MG,2023-04-01,8,0,0
MG,2023-04-01,9,0,0
MS,2021-02-01,1,0,12
MS,2021-02-01,2,3,32
MS,2021-02-01,3,4,89
MS,2021-02-01,4,4,146
MS,2021-02-01,5,19,219
MS,2021-02-01,6,29,231
MS,2021-02-01,7,40,184
MS,2021-02-01,8,29,100
MS,2021-02-01,9,11,28
MS,2021-03-01,1,1,20
MS,2021-03-01,2,3,66
MS,2021-03-01,3,13,171
MS,2021-03-01,4,20,276
MS,2021-03-01,5,51,371
MS,2021-03-01,6,102,362
MS,2021-03-01,7,104,275
MS,2021-03-01,8,55,142
MS,2021-03-01,9,20,32
MS,2021-04-01,1,1,19
MS,2021-04-01,2,13,153
MS,2021-04-01,3,50,408
MS,2021-04-01,4,108,668
MS,2021-04-01,5,180,833
MS,2021-04-01,6,240,728
MS,2021-04-01,7,274,528
MS,2021-04-01,8,151,208
MS,2021-04-01,9,21,36
MS,2021-05-01,1,2,34
MS,2021-05-01,2,16,154
MS,2021-05-01,3,79,439
MS,2021-05-01,4,158,650
MS,2021-05-01,5,283,769
MS,2021-05-01,6,377,715
MS,2021-05-01,7,301,438
MS,2021-05-01,8,81,124
MS,2021-05-01,9,12,16
MS,2021-06-01,1,3,36
MS,2021-06-01,2,21,248
MS,2021-06-01,3,89,640
MS,2021-06-01,4,181,982
MS,2021-06-01,5,252,1049
MS,2021-06-01,6,263,610
MS,2021-06-01,7,157,316
MS,2021-06-01,8,90,191
MS,2021-06-01,9,24,39
MS,2021-07-01,1,1,43
MS,2021-07-01,2,32,224
MS,2021-07-01,3,88,622
MS,2021-07-01,4,224,858
MS,2021-07-01,5,316,845
MS,2021-07-01,6,216,428
MS,2021-07-01,7,166,289
MS,2021-07-01,8,141,217
MS,2021-07-01,9,38,50
MS,2021-08-01,1,2,27
MS,2021-08-01,2,8,123
MS,2021-08-01,3,56,322
MS,2021-08-01,4,114,356
MS,2021-08-01,5,138,330
MS,2021-08-01,6,120,271
MS,2021-08-01,7,128,268
MS,2021-08-01,8,92,154
MS,2021-08-01,9,26,36
MS,2021-09-01,1,0,18
MS,2021-09-01,2,9,60
MS,2021-09-01,3,25,94
MS,2021-09-01,4,40,119
MS,2021-09-01,5,51,121
MS,2021-09-01,6,83,153
MS,2021-09-01,7,87,158
MS,2021-09-01,8,69,98
MS,2021-09-01,9,26,31
MS,2021-10-01,1,1,14
MS,2021-10-01,2,3,11
MS,2021-10-01,3,6,24
MS,2021-10-01,4,14,31
MS,2021-10-01,5,24,43
MS,2021-10-01,6,30,59
MS,2021-10-01,7,44,53
MS,2021-10-01,8,37,39
MS,2021-10-01,9,5,7
MS,2021-11-01,1,0,7
MS,2021-11-01,2,2,9
MS,2021-11-01,3,1,10
MS,2021-11-01,4,5,22
MS,2021-11-01,5,9,22
MS,2021-11-01,6,14,28
MS,2021-11-01,7,13,15
MS,2021-11-01,8,8,12
MS,2021-11-01,9,0,0
MS,2021-12-01,1,2,10
MS,2021-12-01,2,1,11
MS,2021-12-01,3,3,22
MS,2021-12-01,4,3,28
MS,2021-12-01,5,10,27
MS,2021-12-01,6,4,21
MS,2021-12-01,7,5,15
MS,2021-12-01,8,2,8
MS,2021-12-01,9,1,1
MS,2022-01-01,1,0,11
MS,2022-01-01,2,0,10
MS,2022-01-01,3,1,13
MS,2022-01-01,4,9,23
MS,2022-01-01,5,3,21
MS,2022-01-01,6,6,23
MS,2022-01-01,7,8,18
MS,2022-01-01,8,4,9
MS,2022-01-01,9,1,2
MS,2022-02-01,1,0,4
MS,2022-02-01,2,0,4
MS,2022-02-01,3,1,3
MS,2022-02-01,4,2,7
MS,2022-02-01,5,4,11
MS,2022-02-01,6,6,11
MS,2022-02-01,7,6,11
MS,2022-02-01,8,9,10
MS,2022-02-01,9,1,0
MS,2022-03-01,1,0,0
MS,2022-03-01,2,0,0
MS,2022-03-01,3,0,0
MS,2022-03-01,4,0,1
MS,2022-03-01,5,0,0
MS,2022-03-01,6,3,1
MS,2022-03-01,7,3,1
MS,2022-03-01,8,2,1
MS,2022-03-01,9,0,0
MS,2022-04-01,1,0,0
MS,2022-04-01,2,0,0
MS,2022-04-01,3,0,0
MS,2022-04-01,4,0,0
MS,2022-04-01,5,0,1
MS,2022-04-01,6,0,0
MS,2022-04-01,7,0,0
MS,2022-04-01,8,0,0
MS,2022-04-01,9,0,0
MS,2022-05-01,1,0,0
MS,2022-05-01,2,0,0
MS,2022-05-01,3,0,0
MS,2022-05-01,4,0,0
MS,2022-05-01,5,1,0
MS,2022-05-01,6,0,0
MS,2022-05-01,7,0,0
MS,2022-05-01,8,0,0
MS,2022-05-01,9,0,0
MS,2022-06-01,1,0,0
MS,2022-06-01,2,0,0
MS,2022-06-01,3,0,0
MS,2022-06-01,4,0,0
MS,2022-06-01,5,0,0
MS,2022-06-01,6,0,0
MS,2022-06-01,7,0,0
MS,2022-06-01,8,0,0
MS,2022-06-01,9,0,0
MS,2022-07-01,1,0,0
MS,2022-07-01,2,0,0
MS,2022-07-01,3,0,0
MS,2022-07-01,4,0,0
MS,2022-07-01,5,0,0
MS,2022-07-01,6,0,0
MS,2022-07-01,7,0,0
MS,2022-07-01,8,0,0
MS,2022-07-01,9,0,0
MS,2022-08-01,1,0,0
MS,2022-08-01,2,0,0
MS,2022-08-01,3,0,0
MS,2022-08-01,4,0,0
MS,2022-08-01,5,0,0
MS,2022-08-01,6,0,0
MS,2022-08-01,7,0,0
MS,2022-08-01,8,0,0
MS,2022-08-01,9,0,0
MS,2022-09-01,1,0,0
MS,2022-09-01,2,0,0
MS,2022-09-01,3,0,0
MS,2022-09-01,4,0,0
MS,2022-09-01,5,0,0
MS,2022-09-01,6,0,0
MS,2022-09-01,7,0,0
MS,2022-09-01,8,0,0
MS,2022-09-01,9,0,0
MS,2022-10-01,1,0,0
MS,2022-10-01,2,0,0
MS,2022-10-01,3,0,0
MS,2022-10-01,4,0,0
MS,2022-10-01,5,0,0
MS,2022-10-01,6,0,0
MS,2022-10-01,7,0,0
MS,2022-10-01,8,0,0
MS,2022-10-01,9,0,0
MS,2022-11-01,1,0,0
MS,2022-11-01,2,0,0
MS,2022-11-01,3,0,0
MS,2022-11-01,4,0,0
MS,2022-11-01,5,0,0
MS,2022-11-01,6,0,0
MS,2022-11-01,7,0,0
MS,2022-11-01,8,0,0
MS,2022-11-01,9,0,0
MS,2022-12-01,1,0,0
MS,2022-12-01,2,0,0
MS,2022-12-01,3,0,0
MS,2022-12-01,4,0,0
MS,2022-12-01,5,0,0
MS,2022-12-01,6,0,0
MS,2022-12-01,7,0,0
MS,2022-12-01,8,0,0
MS,2022-12-01,9,0,0
MS,2023-01-01,1,0,0
MS,2023-01-01,2,0,0
MS,2023-01-01,3,0,0
MS,2023-01-01,4,0,0
MS,2023-01-01,5,0,0
MS,2023-01-01,6,0,0
MS,2023-01-01,7,0,0
MS,2023-01-01,8,0,0
MS,2023-01-01,9,0,0
MS,2023-02-01,1,0,0
MS,2023-02-01,2,0,0
MS,2023-02-01,3,0,0
MS,2023-02-01,4,0,0
MS,2023-02-01,5,0,0
MS,2023-02-01,6,0,0
MS,2023-02-01,7,0,0
MS,2023-02-01,8,0,0
MS,2023-02-01,9,0,0
MS,2023-03-01,1,0,0
MS,2023-03-01,2,0,0
MS,2023-03-01,3,0,0
MS,2023-03-01,4,0,0
MS,2023-03-01,5,0,0
MS,2023-03-01,6,0,0
MS,2023-03-01,7,0,0
MS,2023-03-01,8,0,0
MS,2023-03-01,9,0,0
MS,2023-04-01,1,0,0
MS,2023-04-01,2,0,0
MS,2023-04-01,3,0,0
MS,2023-04-01,4,0,0
MS,2023-04-01,5,0,0
MS,2023-04-01,6,0,0
MS,2023-04-01,7,0,0
MS,2023-04-01,8,0,0
MS,2023-04-01,9,0,0
MT,2021-02-01,1,0,19
MT,2021-02-01,2,0,58
MT,2021-02-01,3,3,116
MT,2021-02-01,4,10,181
MT,2021-02-01,5,14,257
MT,2021-02-01,6,29,289
MT,2021-02-01,7,44,226
MT,2021-02-01,8,29,121
MT,2021-02-01,9,9,25
MT,2021-03-01,1,3,40
MT,2021-03-01,2,6,72
MT,2021-03-01,3,19,211
MT,2021-03-01,4,42,310
MT,2021-03-01,5,67,374
MT,2021-03-01,6,107,322
MT,2021-03-01,7,93,234
MT,2021-03-01,8,52,97
MT,2021-03-01,9,14,22
MT,2021-04-01,1,1,62
MT,2021-04-01,2,11,175
MT,2021-04-01,3,71,528
MT,2021-04-01,4,133,759
MT,2021-04-01,5,193,898
MT,2021-04-01,6,264,762
MT,2021-04-01,7,226,513
MT,2021-04-01,8,115,215
MT,2021-04-01,9,23,41
MT,2021-05-01,1,6,50
MT,2021-05-01,2,24,148
MT,2021-05-01,3,83,429
MT,2021-05-01,4,172,535
MT,2021-05-01,5,248,595
MT,2021-05-01,6,308,559
MT,2021-05-01,7,219,389
MT,2021-05-01,8,92,129
MT,2021-05-01,9,17,14
MT,2021-06-01,1,0,46
MT,2021-06-01,2,14,123
MT,2021-06-01,3,60,379
MT,2021-06-01,4,91,472
MT,2021-06-01,5,143,521
MT,2021-06-01,6,171,374
MT,2021-06-01,7,107,188
MT,2021-06-01,8,56,104
MT,2021-06-01,9,3,7
MT,2021-07-01,1,0,39
MT,2021-07-01,2,17,147
MT,2021-07-01,3,58,420
MT,2021-07-01,4,109,626
MT,2021-07-01,5,190,658
MT,2021-07-01,6,90,261
MT,2021-07-01,7,75,161
MT,2021-07-01,8,54,83
MT,2021-07-01,9,12,19
MT,2021-08-01,1,2,31
MT,2021-08-01,2,16,140
MT,2021-08-01,3,45,376
MT,2021-08-01,4,82,512
MT,2021-08-01,5,100,351
MT,2021-08-01,6,77,288
MT,2021-08-01,7,57,184
MT,2021-08-01,8,41,91
MT,2021-08-01,9,12,20
MT,2021-09-01,1,2,27
MT,2021-09-01,2,7,85
MT,2021-09-01,3,29,211
MT,2021-09-01,4,61,201
MT,2021-09-01,5,56,200
MT,2021-09-01,6,85,186
MT,2021-09-01,7,73,168
MT,2021-09-01,8,42,100
MT,2021-09-01,9,16,18
MT,2021-10-01,1,0,24
MT,2021-10-01,2,2,39
MT,2021-10-01,3,10,62
MT,2021-10-01,4,11,61
MT,2021-10-01,5,25,68
MT,2021-10-01,6,38,78
MT,2021-10-01,7,42,85
MT,2021-10-01,8,28,45
MT,2021-10-01,9,4,9
MT,2021-11-01,1,0,15
MT,2021-11-01,2,0,21
MT,2021-11-01,3,3,19
MT,2021-11-01,4,8,26
MT,2021-11-01,5,9,28
MT,2021-11-01,6,10,38
MT,2021-11-01,7,19,53
MT,2021-11-01,8,7,18
MT,2021-11-01,9,4,3
MT,2021-12-01,1,0,6
MT,2021-12-01,2,1,13
MT,2021-12-01,3,2,6
MT,2021-12-01,4,2,17
MT,2021-12-01,5,4,19
MT,2021-12-01,6,8,29
MT,2021-12-01,7,4,17
MT,2021-12-01,8,7,10
MT,2021-12-01,9,0,0
MT,2022-01-01,1,0,5
MT,2022-01-01,2,1,12
MT,2022-01-01,3,2,15
MT,2022-01-01,4,2,24
MT,2022-01-01,5,2,36
MT,2022-01-01,6,3,31
MT,2022-01-01,7,5,28
MT,2022-01-01,8,3,15
MT,2022-01-01,9,0,0
MT,2022-02-01,1,0,5
MT,2022-02-01,2,0,7
MT,2022-02-01,3,1,10
MT,2022-02-01,4,2,9
MT,2022-02-01,5,5,21
MT,2022-02-01,6,5,21
MT,2022-02-01,7,7,24
MT,2022-02-01,8,5,16
MT,2022-02-01,9,1,3
MT,2022-03-01,1,0,0
MT,2022-03-01,2,0,0
MT,2022-03-01,3,1,1
MT,2022-03-01,4,1,0
MT,2022-03-01,5,0,0
MT,2022-03-01,6,2,1
MT,2022-03-01,7,1,0
MT,2022-03-01,8,1,1
MT,2022-03-01,9,0,0
MT,2022-04-01,1,0,0
MT,2022-04-01,2,0,0
MT,2022-04-01,3,0,0
MT,2022-04-01,4,0,0
MT,2022-04-01,5,0,0
MT,2022-04-01,6,0,0
MT,2022-04-01,7,1,0
MT,2022-04-01,8,0,0
MT,2022-04-01,9,0,0
MT,2022-05-01,1,0,0
MT,2022-05-01,2,0,0
MT,2022-05-01,3,0,0
MT,2022-05-01,4,0,0
MT,2022-05-01,5,0,0
MT,2022-05-01,6,0,0
MT,2022-05-01,7,0,0
MT,2022-05-01,8,0,0
MT,2022-05-01,9,0,0
MT,2022-06-01,1,0,0
MT,2022-06-01,2,0,0
MT,2022-06-01,3,0,0
MT,2022-06-01,4,0,0
MT,2022-06-01,5,0,0
MT,2022-06-01,6,1,0
MT,2022-06-01,7,0,0
MT,2022-06-01,8,0,0
MT,2022-06-01,9,0,0
MT,2022-07-01,1,0,0
MT,2022-07-01,2,0,0
MT,2022-07-01,3,0,0
MT,2022-07-01,4,0,0
MT,2022-07-01,5,0,0
MT,2022-07-01,6,0,0
MT,2022-07-01,7,0,0
MT,2022-07-01,8,0,0
MT,2022-07-01,9,0,0
MT,2022-08-01,1,0,0
MT,2022-08-01,2,0,0
MT,2022-08-01,3,0,0
MT,2022-08-01,4,0,0
MT,2022-08-01,5,0,0
MT,2022-08-01,6,0,0
MT,2022-08-01,7,0,0
MT,2022-08-01,8,0,0
MT,2022-08-01,9,0,0
MT,2022-09-01,1,0,0
MT,2022-09-01,2,0,0
MT,2022-09-01,3,0,0
MT,2022-09-01,4,1,0
MT,2022-09-01,5,0,0
MT,2022-09-01,6,0,0
MT,2022-09-01,7,1,0
MT,2022-09-01,8,0,0
MT,2022-09-01,9,0,0
MT,2022-10-01,1,0,0
MT,2022-10-01,2,0,0
MT,2022-10-01,3,0,0
MT,2022-10-01,4,0,0
MT,2022-10-01,5,0,0
MT,2022-10-01,6,0,0
MT,2022-10-01,7,0,0
MT,2022-10-01,8,0,0
MT,2022-10-01,9,0,0
MT,2022-11-01,1,0,0
MT,2022-11-01,2,0,0
MT,2022-11-01,3,0,0
MT,2022-11-01,4,0,0
MT,2022-11-01,5,0,0
MT,2022-11-01,6,0,0
MT,2022-11-01,7,0,0
MT,2022-11-01,8,0,0
MT,2022-11-01,9,0,0
MT,2022-12-01,1,0,0
MT,2022-12-01,2,0,0
MT,2022-12-01,3,0,0
MT,2022-12-01,4,0,0
MT,2022-12-01,5,0,0
MT,2022-12-01,6,0,0
MT,2022-12-01,7,0,0
MT,2022-12-01,8,0,0
MT,2022-12-01,9,0,0
MT,2023-01-01,1,0,0
MT,2023-01-01,2,0,0
MT,2023-01-01,3,0,0
MT,2023-01-01,4,0,0
MT,2023-01-01,5,0,0
MT,2023-01-01,6,0,0
MT,2023-01-01,7,0,0
MT,2023-01-01,8,0,0
MT,2023-01-01,9,0,0
MT,2023-02-01,1,0,0
MT,2023-02-01,2,0,0
MT,2023-02-01,3,0,0
MT,2023-02-01,4,0,0
MT,2023-02-01,5,0,0
MT,2023-02-01,6,0,0
MT,2023-02-01,7,0,0
MT,2023-02-01,8,0,0
MT,2023-02-01,9,0,0
MT,2023-03-01,1,0,0
MT,2023-03-01,2,0,0
MT,2023-03-01,3,0,0
MT,2023-03-01,4,0,0
MT,2023-03-01,5,0,0
MT,2023-03-01,6,0,0
MT,2023-03-01,7,0,0
MT,2023-03-01,8,0,0
MT,2023-03-01,9,0,0
MT,2023-04-01,1,0,0
MT,2023-04-01,2,0,0
MT,2023-04-01,3,0,0
MT,2023-04-01,4,0,0
MT,2023-04-01,5,0,0
MT,2023-04-01,6,0,0
MT,2023-04-01,7,0,0
MT,2023-04-01,8,0,0
MT,2023-04-01,9,0,0
PA,2021-02-01,1,4,74
PA,2021-02-01,2,3,67
PA,2021-02-01,3,15,166
PA,2021-02-01,4,26,259
PA,2021-02-01,5,39,308
PA,2021-02-01,6,84,394
PA,2021-02-01,7,89,334
PA,2021-02-01,8,73,214
PA,2021-02-01,9,26,50
PA,2021-03-01,1,3,99
PA,2021-03-01,2,12,95
PA,2021-03-01,3,45,307
PA,2021-03-01,4,64,462
PA,2021-03-01,5,123,461
PA,2021-03-01,6,208,623
PA,2021-03-01,7,241,493
PA,2021-03-01,8,188,297
PA,2021-03-01,9,46,80
PA,2021-04-01,1,11,108
PA,2021-04-01,2,29,273
PA,2021-04-01,3,91,727
PA,2021-04-01,4,192,983
PA,2021-04-01,5,374,1295
PA,2021-04-01,6,628,1537
PA,2021-04-01,7,639,1266
PA,2021-04-01,8,349,579
PA,2021-04-01,9,92,112
PA,2021-05-01,1,12,83
PA,2021-05-01,2,26,232
PA,2021-05-01,3,134,586
PA,2021-05-01,4,243,900
PA,2021-05-01,5,409,966
PA,2021-05-01,6,703,1148
PA,2021-05-01,7,591,724
PA,2021-05-01,8,263,321
PA,2021-05-01,9,49,67
PA,2021-06-01,1,2,91
PA,2021-06-01,2,17,237
PA,2021-06-01,3,62,543
PA,2021-06-01,4,120,728
PA,2021-06-01,5,227,861
PA,2021-06-01,6,225,470
PA,2021-06-01,7,188,376
PA,2021-06-01,8,97,176
PA,2021-06-01,9,23,43
PA,2021-07-01,1,3,74
PA,2021-07-01,2,21,200
PA,2021-07-01,3,54,403
PA,2021-07-01,4,114,532
PA,2021-07-01,5,173,606
PA,2021-07-01,6,143,331
PA,2021-07-01,7,118,249
PA,2021-07-01,8,68,122
PA,2021-07-01,9,13,25
PA,2021-08-01,1,1,40
PA,2021-08-01,2,10,130
PA,2021-08-01,3,21,233
PA,2021-08-01,4,64,283
PA,2021-08-01,5,76,285
PA,2021-08-01,6,61,179
PA,2021-08-01,7,83,168
PA,2021-08-01,8,46,100
PA,2021-08-01,9,18,31
PA,2021-09-01,1,1,46
PA,2021-09-01,2,3,68
PA,2021-09-01,3,18,119
PA,2021-09-01,4,24,123
PA,2021-09-01,5,35,86
PA,2021-09-01,6,37,110
PA,2021-09-01,7,47,104
PA,2021-09-01,8,36,71
PA,2021-09-01,9,12,22
PA,2021-10-01,1,2,23
PA,2021-10-01,2,3,35
PA,2021-10-01,3,7,43
PA,2021-10-01,4,5,52
PA,2021-10-01,5,11,51
PA,2021-10-01,6,16,66
PA,2021-10-01,7,18,47
PA,2021-10-01,8,22,35
PA,2021-10-01,9,5,10
PA,2021-11-01,1,0,20
PA,2021-11-01,2,1,26
PA,2021-11-01,3,3,42
PA,2021-11-01,4,10,48
PA,2021-11-01,5,9,61
PA,2021-11-01,6,24,80
PA,2021-11-01,7,16,76
PA,2021-11-01,8,11,49
PA,2021-11-01,9,2,7
PA,2021-12-01,1,1,30
PA,2021-12-01,2,2,44
PA,2021-12-01,3,4,64
PA,2021-12-01,4,10,105
PA,2021-12-01,5,15,110
PA,2021-12-01,6,38,155
PA,2021-12-01,7,34,134
PA,2021-12-01,8,46,95
PA,2021-12-01,9,7,19
PA,2022-01-01,1,6,43
PA,2022-01-01,2,7,77
PA,2022-01-01,3,6,90
PA,2022-01-01,4,28,108
PA,2022-01-01,5,42,150
PA,2022-01-01,6,68,196
PA,2022-01-01,7,75,173
PA,2022-01-01,8,44,102
PA,2022-01-01,9,17,33
PA,2022-02-01,1,3,5
PA,2022-02-01,2,1,10
PA,2022-02-01,3,7,20
PA,2022-02-01,4,10,23
PA,2022-02-01,5,26,36
PA,2022-02-01,6,45,49
PA,2022-02-01,7,51,50
PA,2022-02-01,8,33,40
PA,2022-02-01,9,10,7
PA,2022-03-01,1,0,0
PA,2022-03-01,2,0,1
